+----------+-----------+-----------+-----------+
| Storm ID |    Name   | Max Speed | Avg Speed |
| EP051959 |  UNNAMED  |    5.27   |    4.76   |
| CP011959 |    DOT    |   12.96   |    9.39   |
| EP061959 |  UNNAMED  |   16.54   |   12.31   |
| EP071959 |  UNNAMED  |   10.94   |    8.49   |
| EP081959 |  UNNAMED  |    8.63   |    7.61   |
| EP091959 |  UNNAMED  |   23.01   |   10.03   |
| CP021959 |   PATSY   |   16.78   |    9.87   |
| EP101959 |  UNNAMED  |   11.88   |    7.11   |
| CP031959 |   WANDA   |   12.84   |   11.19   |
| EP111959 |  UNNAMED  |    6.94   |    5.7    |
| EP121959 |  UNNAMED  |   10.53   |    6.75   |
| EP011960 |  ANNETTE  |   12.64   |   10.21   |
| EP021960 |   BONNY   |    9.3    |    6.65   |
| EP031960 |  CELESTE  |   19.01   |   12.39   |
| EP041960 |   DIANA   |   17.21   |   13.69   |
| EP051960 |  ESTELLE  |   16.23   |    8.2    |
| EP061960 |  FERNANDA |   14.63   |    8.57   |
| EP071960 |  HYACINTH |   12.85   |    7.22   |
| EP011961 |    IVA    |    15.3   |    9.6    |
| EP021961 |   JOANNE  |    7.68   |    5.49   |
| EP031961 |  KATHLEEN |    6.8    |    5.52   |
| EP041961 |    LIZA   |   17.91   |    13.9   |
| EP051961 |   NAOMI   |   10.01   |    6.7    |
| EP061961 |    ORLA   |    6.62   |    5.92   |
| EP071961 |  PAULINE  |   11.59   |   11.04   |
| EP081961 |  REBECCA  |   15.78   |    15.5   |
| EP101961 |    TARA   |   13.81   |    7.18   |
| EP011962 |  VALERIE  |   16.59   |   11.61   |
| EP021962 |   WILLA   |   12.61   |   10.62   |
| EP031962 |    AVA    |    9.15   |    7.31   |
| EP041962 |  UNNAMED  |    6.02   |    5.45   |
| EP051962 |  UNNAMED  |   20.04   |    9.3    |
| EP061962 |  BERNICE  |   10.38   |    5.57   |
| EP071962 |  CLAUDIA  |   12.42   |    8.37   |
| EP081962 |  UNNAMED  |    6.71   |    5.2    |
| EP091962 |   DOREEN  |   21.83   |   10.67   |
| EP011963 |   EMILY   |    9.19   |    6.66   |
| EP021963 |  FLORENCE |    22.0   |   13.78   |
| EP031963 |   GLENDA  |    9.92   |    9.75   |
| CP011963 |  UNNAMED  |   30.25   |   16.29   |
| EP041963 |  JEN-KATH |   21.72   |   11.17   |
| EP051963 |    IRAH   |   31.37   |   15.22   |
| EP061963 |  LILLIAN  |   12.28   |    5.92   |
| EP071963 |    MONA   |   33.47   |   18.69   |
| EP011964 |  NATALIE  |    20.9   |   14.83   |
| EP021964 |   ODESSA  |   13.38   |   10.77   |
| EP031964 |  PRUDENCE |   13.65   |   10.63   |
| EP041964 |  ROSALYN  |    9.84   |    7.92   |
| EP051964 |   TILLIE  |    8.18   |    7.48   |
| EP011965 |  VICTORIA |   16.79   |   10.35   |
| EP021965 |   WALLIE  |    9.17   |    7.6    |
| EP031965 |    AVA    |   10.84   |    8.78   |
| EP041965 |  BERNICE  |   19.21   |    9.81   |
| EP051965 |  CLAUDIA  |   17.97   |   13.05   |
| EP061965 |   DOREEN  |   15.03   |    9.71   |
| EP071965 |   EMILY   |   10.88   |    6.33   |
| EP081965 |  FLORENCE |   13.78   |    8.06   |
| EP091965 |   GLENDA  |   13.06   |    7.09   |
| EP101965 |   HAZEL   |    8.81   |    5.99   |
| EP011966 |   ADELE   |    6.81   |    3.57   |
| EP021966 |   BLANCA  |   19.82   |   13.36   |
| EP031966 |   CONNIE  |   15.45   |    8.69   |
| EP041966 |  DOLORES  |   18.32   |    9.89   |
| EP051966 |   EILEEN  |   11.52   |    9.09   |
| EP061966 | FRANCESCA |    15.3   |    8.46   |
| EP071966 |  GRETCHEN |   17.64   |    9.27   |
| EP081966 |   HELGA   |   12.45   |    8.17   |
| EP091966 |    IONE   |    9.27   |    8.47   |
| EP101966 |   JOYCE   |    9.77   |    5.39   |
| EP111966 |  KIRSTEN  |   21.54   |   10.12   |
| EP121966 |  LORRAINE |    6.05   |    5.21   |
| EP131966 |   MAGGIE  |   15.06   |    11.3   |
| EP011967 |   AGATHA  |    9.74   |    6.57   |
| EP021967 |  BRIDGET  |    7.66   |    5.9    |
| EP031967 |  CARLOTTA |   16.02   |    9.96   |
| EP041967 |   DENISE  |   23.18   |   14.45   |
| EP051967 |  ELEANOR  |   21.44   |   11.35   |
| EP061967 |  FRANCENE |   20.66   |   15.11   |
| EP071967 | GEORGETTE |   13.91   |    8.97   |
| EP081967 |    ILSA   |   25.08   |   10.52   |
| EP091967 |   JEWEL   |   32.99   |   10.61   |
| EP101967 |  KATRINA  |   22.44   |   12.77   |
| EP111967 |    LILY   |   15.47   |    11.0   |
| CP011967 |   SARAH   |   22.15   |   13.72   |
| EP121967 |   MONICA  |    8.26   |    3.67   |
| EP131967 |  NANETTE  |   15.04   |    6.71   |
| EP141967 |   OLIVIA  |   13.74   |    5.63   |
| EP151967 | PRISCILLA |   15.29   |    9.98   |
| EP161967 |   RAMONA  |   14.98   |    7.39   |
| EP011968 |  ANNETTE  |   13.21   |    9.36   |
| EP021968 |   BONNY   |   14.97   |    8.79   |
| EP031968 |  CELESTE  |   13.53   |    9.81   |
| EP041968 |   DIANA   |   19.07   |   12.72   |
| EP051968 |  ESTELLE  |   23.75   |   12.06   |
| EP061968 |  FERNANDA |   16.15   |    10.3   |
| EP071968 |    GWEN   |   19.23   |   14.44   |
| EP081968 |  HYACINTH |   12.98   |    8.28   |
| EP091968 |    IVA    |   17.09   |   14.19   |
| EP101968 |   JOANNE  |   23.52   |   10.98   |
| EP111968 |  KATHLEEN |   14.54   |   10.87   |
| EP121968 |    LIZA   |    15.9   |    8.02   |
| EP131968 |  MADELINE |   12.41   |    9.6    |
| EP141968 |   NAOMI   |   37.48   |   12.12   |
| EP151968 |    ORLA   |   11.84   |    8.78   |
| EP161968 |  PAULINE  |   17.97   |    7.88   |
| EP171968 |  REBECCA  |    12.4   |    8.8    |
| EP181968 |   SIMONE  |    6.32   |    5.35   |
| EP191968 |    TARA   |   14.66   |    10.5   |
| EP011969 |    AVA    |   22.88   |    9.66   |
| EP021969 |  BERNICE  |   15.15   |    9.71   |
| EP031969 |  CLAUDIA  |   16.55   |   14.22   |
| EP041969 |   DOREEN  |    9.86   |    6.88   |
| EP051969 |   EMILY   |    15.7   |   13.62   |
| EP061969 |  FLORENCE |    15.6   |    5.69   |
| EP071969 |   GLENDA  |   15.62   |   11.74   |
| EP081969 |  HEATHER  |    9.83   |    5.75   |
| EP091969 |    IRAH   |    6.82   |    3.85   |
| EP101969 |  JENNIFER |   13.57   |    9.91   |
| EP011970 |   ADELE   |   22.71   |   10.83   |
| EP021970 |   BLANCA  |    4.93   |    3.27   |
| EP031970 |   CONNIE  |    6.98   |    5.21   |
| EP041970 |   EILEEN  |   16.04   |    8.72   |
| EP051970 | FRANCESCA |   17.19   |   10.68   |
| EP061970 |  GRETCHEN |   14.09   |    5.12   |
| EP071970 |   HELGA   |    9.8    |    6.93   |
| EP081970 |   IONE-2  |    12.7   |    9.94   |
| EP091970 |   IONE-1  |    12.1   |    7.68   |
| EP101970 |   JOYCE   |    9.92   |    6.65   |
| EP111970 |  KRISTEN  |   15.07   |   10.75   |
| EP121970 |  LORRAINE |   13.94   |   10.08   |
| EP131970 |   MAGGIE  |   14.94   |    10.9   |
| EP141970 |   NORMA   |   10.98   |    7.12   |
| CP011970 |    DOT    |   29.53   |   14.97   |
| EP151970 |   ORLENE  |    8.03   |    6.33   |
| EP161970 |  PATRICIA |   16.01   |   11.54   |
| EP171970 |  ROSALIE  |   12.58   |    8.55   |
| EP181970 |   SELMA   |   10.01   |    5.69   |
| EP011971 |   AGATHA  |   13.98   |    8.43   |
| EP021971 |  BRIDGET  |   21.65   |   10.57   |
| EP031971 |  CARLOTTA |   15.26   |   11.13   |
| EP041971 |   DENISE  |   18.78   |   12.49   |
| EP051971 |  ELEANOR  |   19.62   |   13.27   |
| EP061971 | FRANCESCA |   16.34   |    11.0   |
| EP071971 | GEORGETTE |   17.89   |    9.85   |
| EP081971 |   HILARY  |   13.82   |    7.41   |
| EP091971 |    ILSA   |    20.6   |    8.98   |
| EP101971 |   JEWEL   |   11.75   |    8.26   |
| EP111971 |  KATRINA  |    13.1   |   10.22   |
| EP121971 |    LILY   |   12.17   |    8.12   |
| EP131971 |   MONICA  |   12.13   |    5.72   |
| EP141971 |  NANETTE  |   13.33   |    9.62   |
| EP151971 |   OLIVIA  |   14.36   |    8.57   |
| EP161971 | PRISCILLA |   12.31   |    8.95   |
| EP171971 |   RAMONA  |   13.36   |    9.0    |
| EP181971 |   SHARON  |   10.91   |    8.02   |
| EP011972 |  ANNETTE  |   11.16   |    3.69   |
| EP021972 |   BONNY   |   13.97   |    8.44   |
| EP031972 |  CELESTE  |   17.88   |    8.99   |
| EP041972 |   DIANA   |   18.09   |   11.33   |
| EP051972 |  ESTELLE  |   17.59   |    9.48   |
| EP061972 |  FERNANDA |   19.61   |   11.11   |
| EP071972 |    GWEN   |   14.62   |    8.53   |
| EP081972 |  HYACINTH |   23.36   |   11.99   |
| EP091972 |    IVA    |   17.56   |    8.35   |
| CP011972 |    JUNE   |    13.5   |    9.54   |
| EP101972 |   JOANNE  |   15.47   |    9.55   |
| EP111972 |  KATHLEEN |   18.52   |    9.74   |
| CP021972 |    RUBY   |    19.5   |    9.83   |
| EP121972 |    LIZA   |    8.91   |    6.83   |
| EP011973 |    AVA    |    19.1   |    9.06   |
| EP021973 |  BERNICE  |   15.47   |    11.4   |
| EP031973 |  CLAUDIA  |   11.07   |    5.81   |
| EP041973 |   DOREEN  |   23.71   |   10.71   |
| EP051973 |   EMILY   |   16.18   |    9.77   |
| EP061973 |  FLORENCE |   14.45   |    9.3    |
| EP071973 |   GLENDA  |   13.92   |   10.93   |
| EP081973 |  HEATHER  |    6.17   |    5.06   |
| EP091973 |    IRAH   |   13.84   |    9.65   |
| EP101973 |  JENNIFER |   16.38   |    8.99   |
| EP111973 | KATHERINE |    18.4   |   10.65   |
| EP121973 |  LILLIAN  |   13.15   |    9.48   |
| EP011974 |   ALETTA  |   11.95   |    9.87   |
| EP021974 |   BLANCA  |   11.52   |    7.89   |
| EP031974 |   CONNIE  |    9.43   |    4.56   |
| EP041974 |  DOLORES  |   12.73   |    7.3    |
| EP051974 |   EILEEN  |    11.0   |    6.67   |
| EP061974 | FRANCESCA |    15.1   |   10.65   |
| EP071974 |  GRETCHEN |    21.0   |   12.62   |
| EP081974 |   HELGA   |   22.27   |   10.61   |
| EP091974 |    IONE   |   16.71   |    7.92   |
| CP011974 |   OLIVE   |   13.62   |   11.23   |
| EP101974 |   JOYCE   |   27.42   |    9.12   |
| EP111974 |  KIRSTEN  |   16.86   |    6.39   |
| EP121974 |  LORRAINE |   16.32   |    7.53   |
| EP131974 |   MAGGIE  |    9.92   |    6.81   |
| EP141974 |   NORMA   |   13.98   |   10.01   |
| EP151974 |   ORLENE  |   21.38   |   12.71   |
| EP161974 |  PATRICIA |   20.66   |   10.33   |
| EP171974 |  ROSALIE  |    9.81   |    6.16   |
| EP011975 |   AGATHA  |   13.74   |    7.64   |
| EP021975 |  BRIDGET  |   10.44   |    6.25   |
| EP031975 |  CARLOTTA |   12.25   |    8.54   |
| EP041975 |   DENISE  |   18.73   |    7.7    |
| EP051975 |  ELEANOR  |   13.91   |    8.33   |
| EP061975 |  FRANCENE |   17.26   |    9.07   |
| EP071975 | GEORGETTE |   12.15   |    8.86   |
| EP081975 |   HILARY  |   15.17   |    10.2   |
| EP091975 |    ILSA   |   18.18   |    9.8    |
| EP101975 |   JEWEL   |   14.93   |    9.65   |
| EP111975 |  KATRINA  |    14.0   |    8.56   |
| CP011975 |  UNNAMED  |   49.09   |   19.05   |
| EP121975 |    LILY   |   14.91   |    10.3   |
| EP131975 |   MONICA  |   11.81   |    7.6    |
| EP141975 |  NANETTE  |   13.28   |    8.26   |
| EP151975 |   OLIVIA  |    15.2   |    9.81   |
| EP161975 | PRISCILLA |   15.98   |    8.54   |
| EP011976 |  ANNETTE  |    12.5   |    5.51   |
| EP021976 |   BONNY   |   17.67   |   10.17   |
| EP031976 |  CELESTE  |   34.41   |   15.57   |
| EP041976 |   DIANA   |   21.91   |   15.07   |
| EP051976 |  ESTELLE  |    20.5   |   10.36   |
| EP061976 |  FERNANDA |   14.66   |   10.16   |
| EP071976 |    GWEN   |   30.08   |   11.76   |
| EP081976 |  HYACINTH |   30.57   |   13.35   |
| EP091976 |    IVA    |   16.11   |    9.48   |
| EP101976 |   JOANNE  |   16.44   |    9.75   |
| EP111976 |  KATHLEEN |   30.97   |   16.02   |
| CP011976 |    KATE   |   10.35   |    4.81   |
| EP121976 |    LIZA   |   14.01   |    7.01   |
| EP131976 |  MADELINE |   11.15   |    4.46   |
| EP141976 |   NAOMI   |   16.38   |    7.85   |
| EP011977 |    AVA    |   10.95   |    4.85   |
| EP021977 |  BERNICE  |   19.31   |   13.19   |
| EP031977 |  CLAUDIA  |   14.74   |   10.38   |
| EP041977 |   DOREEN  |   17.75   |    9.61   |
| EP051977 |   EMILY   |   15.32   |   11.57   |
| EP061977 |  FLORENCE |   20.34   |   10.61   |
| EP071977 |   GLENDA  |   19.43   |   14.49   |
| EP081977 |  HEATHER  |    15.9   |   11.87   |
| EP011978 |   ALETTA  |    8.3    |    6.95   |
| EP021978 |    BUD    |   13.61   |    11.0   |
| EP031978 |  CARLOTTA |   17.16   |    9.16   |
| EP041978 |   DANIEL  |   21.17   |    13.3   |
| EP051978 |   EMILIA  |   12.53   |    10.0   |
| EP061978 |    FICO   |   16.48   |    9.93   |
| EP071978 |   GILMA   |   16.03   |   11.28   |
| EP081978 |   HECTOR  |   19.53   |    9.95   |
| EP091978 |    IVA    |   10.83   |    7.76   |
| EP101978 |    JOHN   |   19.39   |    9.68   |
| EP111978 |   KRISTY  |   21.45   |   11.12   |
| EP121978 |    LANE   |   18.46   |   11.44   |
| EP131978 |   MIRIAM  |   20.02   |   14.77   |
| EP141978 |   NORMAN  |   18.68   |   12.15   |
| EP151978 |   OLIVIA  |    12.1   |    5.7    |
| EP161978 |    PAUL   |   12.99   |   10.69   |
| EP171978 |    ROSA   |   14.56   |    6.88   |
| CP011978 |   SUSAN   |   14.33   |    6.55   |
| EP181978 |   SERGIO  |   16.54   |   11.52   |
| EP011979 |   ANDRES  |   11.06   |    7.69   |
| EP021979 |   BLANCA  |   21.09   |   13.19   |
| EP031979 |   CARLOS  |   25.66   |   15.43   |
| EP041979 |  DOLORES  |   18.79   |   11.56   |
| EP051979 |  ENRIQUE  |   11.46   |    8.73   |
| EP061979 |    FEFA   |   19.33   |   13.31   |
| EP071979 | GUILLERMO |   14.74   |    5.85   |
| EP081979 |   HILDA   |   13.97   |   12.64   |
| EP091979 |  IGNACIO  |    14.3   |    7.58   |
| EP101979 |   JIMENA  |   11.59   |   10.12   |
| EP011980 |   AGATHA  |   13.42   |   10.26   |
| EP021980 |    BLAS   |    8.7    |    6.61   |
| EP031980 |   CELIA   |   12.92   |   11.17   |
| EP041980 |   DARBY   |   18.68   |    16.5   |
| EP051980 |  ESTELLE  |   13.46   |   12.45   |
| EP061980 |   FRANK   |    7.12   |    6.08   |
| EP071980 | GEORGETTE |   22.48   |    11.9   |
| EP081980 |   HOWARD  |   12.02   |    8.17   |
| EP091980 |    ISIS   |   11.77   |    7.13   |
| EP101980 |   JAVIER  |   12.24   |   10.12   |
| EP111980 |    KAY    |   18.66   |    9.74   |
| EP121980 |   LESTER  |   10.75   |    6.14   |
| EP131980 |  MADELINE |   10.18   |    8.78   |
| EP141980 |   NEWTON  |   10.97   |    9.12   |
| EP011981 |   ADRIAN  |    7.24   |    5.35   |
| EP021981 |  BEATRIZ  |   11.22   |    9.75   |
| EP031981 |   CALVIN  |    9.61   |    7.27   |
| EP041981 |    DORA   |   13.74   |    9.57   |
| EP051981 |   EUGENE  |   14.44   |    9.65   |
| EP061981 |  FERNANDA |    16.9   |   13.94   |
| EP071981 |    GREG   |   17.19   |    9.4    |
| EP081981 |   HILARY  |   15.47   |    8.05   |
| EP091981 |   IRWIN   |   18.35   |    9.05   |
| EP101981 |    JOVA   |   25.69   |   13.71   |
| EP111981 |    KNUT   |   15.04   |   12.97   |
| EP121981 |   LIDIA   |   12.96   |   11.15   |
| EP131981 |    MAX    |    5.53   |    4.07   |
| EP141981 |   NORMA   |   12.82   |    7.63   |
| EP151981 |    OTIS   |   15.06   |    6.89   |
| EP011982 |   ALETTA  |    4.9    |    3.2    |
| EP021982 |    BUD    |    7.86   |    6.77   |
| EP031982 |  CARLOTTA |   19.35   |    7.82   |
| EP041982 |   DANIEL  |   19.23   |   10.42   |
| EP051982 |   EMILIA  |   14.92   |    11.8   |
| EP061982 |   FABIO   |   13.65   |    9.37   |
| EP071982 |   GILMA   |   21.05   |   15.67   |
| EP081982 |   HECTOR  |   15.91   |   12.29   |
| EP091982 |    IVA    |   11.66   |    8.91   |
| EP101982 |    JOHN   |   18.57   |   10.99   |
| EP111982 |   KRISTY  |   22.16   |   12.41   |
| EP121982 |    LANE   |   16.07   |   12.17   |
| EP131982 |   MIRIAM  |   37.03   |   16.06   |
| CP011982 |   AKONI   |   16.56   |    8.72   |
| EP141982 |   NORMAN  |   12.47   |    6.86   |
| CP021982 |    EMA    |   11.05   |    4.56   |
| CP031982 |    HANA   |   11.24   |    4.14   |
| EP151982 |   OLIVIA  |   19.24   |   11.17   |
| EP161982 |    PAUL   |   18.15   |    7.16   |
| EP171982 |    ROSA   |    7.0    |    4.91   |
| EP181982 |   SERGIO  |   15.38   |   10.84   |
| EP191982 |    TARA   |   17.47   |    11.6   |
| CP041982 |    IWA    |   33.08   |    11.3   |
| EP011983 |   ADOLPH  |   12.29   |    8.62   |
| EP021983 |  BARBARA  |   12.39   |    7.56   |
| EP031983 |   COSME   |    16.2   |    9.01   |
| EP041983 |  DALILIA  |   15.81   |   10.99   |
| EP051983 |   ERICK   |   16.88   |   11.21   |
| EP061983 |  FLOSSIE  |   11.27   |    8.48   |
| EP071983 |    GIL    |    21.3   |   14.31   |
| EP081983 | HENRIETTE |   14.71   |   11.88   |
| EP091983 |   ISMAEL  |   13.75   |    8.97   |
| EP101983 |  JULIETTE |   12.06   |    7.47   |
| EP111983 |    KIKO   |   10.38   |    6.49   |
| EP121983 |   LORENA  |    12.0   |    8.04   |
| EP131983 |   MANUEL  |   13.62   |    8.97   |
| EP141983 |   NARDA   |   19.22   |    12.0   |
| EP151983 |   OCTAVE  |   14.23   |    8.19   |
| EP161983 | PRISCILLA |   13.46   |    8.85   |
| EP171983 |  RAYMOND  |   25.49   |   11.18   |
| EP181983 |   SONIA   |   15.03   |   11.17   |
| EP191983 |    TICO   |    18.3   |    7.12   |
| EP201983 |   VELMA   |    8.93   |    6.91   |
| EP211983 |   WINNIE  |   13.93   |    3.86   |
| EP011984 |    ALMA   |   15.94   |    13.3   |
| EP021984 |   BORIS   |    8.86   |    3.86   |
| EP031984 |  CRISTINA |    9.8    |    6.13   |
| EP041984 |  DOUGLAS  |   12.53   |    9.06   |
| EP051984 |   ELIDA   |    22.3   |    7.45   |
| EP061984 |   FAUSTO  |   14.74   |    6.39   |
| EP071984 | GENEVIEVE |    13.3   |    7.46   |
| EP081984 |   HERNAN  |    9.78   |    7.87   |
| EP091984 |   ISELLE  |   13.51   |    8.8    |
| EP101984 |   JULIO   |    9.58   |    5.15   |
| CP011984 |    KELI   |   17.25   |   11.72   |
| EP111984 |   KENNA   |   13.84   |    6.61   |
| EP121984 |    LALA   |   19.34   |    8.76   |
| EP131984 |   LOWELL  |   15.57   |   11.43   |
| CP021984 |    MOKE   |    11.8   |   11.07   |
| EP141984 |   MARIE   |   12.84   |    9.55   |
| EP151984 |  NORBERT  |   13.45   |    6.79   |
| EP161984 |   ODILE   |   13.43   |    5.57   |
| EP171984 |    POLO   |   14.58   |    8.62   |
| EP181984 |   RACHEL  |   10.84   |    6.59   |
| EP191984 |   SIMON   |   16.79   |   10.96   |
| EP011985 |   ANDRES  |   17.36   |   10.77   |
| EP021985 |   BLANCA  |    10.6   |    7.81   |
| EP031985 |   CARLOS  |   12.58   |    4.31   |
| EP041985 |  DOLORES  |    15.1   |   10.32   |
| EP051985 |  ENRIQUE  |   14.88   |   10.19   |
| EP061985 |    FEFA   |   13.51   |    8.27   |
| EP071985 | GUILLERMO |   20.06   |   15.44   |
| EP081985 |   HILDA   |   10.64   |    8.85   |
| EP091985 |  IGNACIO  |   16.62   |    9.97   |
| EP101985 |   JIMENA  |    14.8   |    8.6    |
| EP111985 |   KEVIN   |   12.16   |    8.91   |
| EP121985 |   LINDA   |   16.34   |    8.8    |
| EP131985 |   MARTY   |   12.23   |    8.97   |
| EP141985 |    NORA   |   13.86   |   11.68   |
| EP151985 |    OLAF   |   18.83   |    9.17   |
| EP161985 |  PAULINE  |   16.21   |    9.9    |
| EP171985 |    RICK   |   14.73   |   10.29   |
| EP181985 |   SANDRA  |   15.21   |    9.56   |
| EP191985 |   TERRY   |   17.11   |    8.08   |
| EP201985 |   VIVIAN  |    6.32   |    2.78   |
| EP211985 |   WALDO   |   17.77   |   11.56   |
| CP011985 |    NELE   |   17.98   |    9.73   |
| EP221985 |    XINA   |   11.82   |    5.76   |
| EP011986 |   AGATHA  |    9.42   |    6.15   |
| EP021986 |    BLAS   |    14.0   |   12.04   |
| EP031986 |   CELIA   |   15.55   |    9.69   |
| EP041986 |   DARBY   |    12.7   |    9.31   |
| EP051986 |  ESTELLE  |   20.39   |   12.94   |
| EP061986 |   FRANK   |    19.7   |   13.43   |
| EP071986 | GEORGETTE |    35.7   |   22.23   |
| EP081986 |   HOWARD  |   16.72   |   14.87   |
| EP091986 |    ISIS   |   14.59   |   12.73   |
| EP101986 |   JAVIER  |   16.22   |    10.1   |
| EP111986 |    KAY    |   14.25   |    7.66   |
| EP121986 |   LESTER  |   11.38   |    9.12   |
| EP131986 |  MADELINE |    17.9   |    11.7   |
| EP141986 |   NEWTON  |    14.5   |   10.42   |
| EP151986 |   ORLENE  |    6.79   |    5.72   |
| EP161986 |   PAINE   |   23.98   |    13.7   |
| EP171986 |   ROSLYN  |   15.87   |   11.34   |
| EP011987 |   ADRIAN  |   11.94   |    9.13   |
| EP021987 |  BEATRIZ  |   16.88   |    11.1   |
| EP031987 |   CALVIN  |    16.6   |   11.59   |
| EP041987 |    DORA   |   13.14   |    8.23   |
| EP051987 |   EUGENE  |   13.91   |    8.43   |
| EP061987 |  FERNANDA |   13.75   |   10.03   |
| EP071987 |    GREG   |   12.51   |    9.41   |
| EP081987 |   HILARY  |   13.04   |    9.68   |
| EP091987 |   IRWIN   |   12.23   |    8.64   |
| EP101987 |    JOVA   |   20.45   |   10.82   |
| CP011987 |    OKA    |    14.1   |   10.44   |
| EP111987 |    KNUT   |   14.79   |    12.7   |
| EP121987 |   LIDIA   |   13.52   |    8.78   |
| EP131987 |    MAX    |   18.92   |    9.55   |
| EP141987 |   NORMA   |   11.09   |    5.17   |
| EP151987 |    OTIS   |    16.3   |    8.12   |
| CP021987 |    PEKE   |   11.12   |    6.94   |
| EP161987 |   PILAR   |    8.03   |    6.09   |
| EP171987 |   RAMON   |   11.93   |    8.1    |
| EP181987 |   SELMA   |   16.97   |   10.24   |
| EP011988 |   ALETTA  |    6.48   |    4.56   |
| EP021988 |    BUD    |   12.55   |    11.6   |
| EP031988 |  CARLOTTA |   12.58   |    9.29   |
| EP041988 |   DANIEL  |   13.61   |    8.74   |
| EP051988 |   EMILIA  |    9.07   |    7.55   |
| EP061988 |   FABIO   |   12.64   |    8.97   |
| EP071988 |   GILMA   |   18.67   |    9.3    |
| EP081988 |   HECTOR  |   15.72   |    11.4   |
| EP091988 |    IVA    |   16.84   |    8.1    |
| EP101988 |    JOHN   |    9.24   |    5.16   |
| CP011988 |   ULEKI   |   18.86   |    8.46   |
| EP111988 |   KRISTY  |   12.73   |    6.16   |
| CP021988 |    WILA   |   10.39   |    6.29   |
| EP121988 |    LANE   |   14.85   |   11.23   |
| EP131988 |   MIRIAM  |   13.63   |    8.14   |
| EP141988 |  UNNAMED  |   11.44   |    5.48   |
| EP151988 |  UNNAMED  |    6.27   |    4.27   |
| EP161988 |  UNNAMED  |   11.95   |    7.82   |
| EP171988 |  UNNAMED  |   17.04   |    6.27   |
| EP181988 |  UNNAMED  |   11.99   |    5.67   |
| EP191988 |  UNNAMED  |   10.81   |    3.15   |
| EP201988 |  UNNAMED  |   15.15   |   10.28   |
| EP011989 |   ADOLPH  |   16.68   |    9.51   |
| EP021989 |  BARBARA  |    9.17   |    5.8    |
| EP031989 |   COSME   |   21.94   |    9.17   |
| EP041989 |  UNNAMED  |   16.41   |   12.86   |
| EP051989 |  UNNAMED  |   19.85   |   11.14   |
| EP061989 |  DALILIA  |   31.09   |   13.66   |
| EP071989 |  UNNAMED  |   24.46   |   16.97   |
| EP081989 |   ERICK   |   26.29   |   20.36   |
| EP091989 |  FLOSSIE  |   12.71   |    9.05   |
| EP101989 |    GIL    |   15.43   |    8.37   |
| EP111989 | HENRIETTE |   14.93   |   11.79   |
| EP121989 |   ISMAEL  |   13.71   |    9.5    |
| EP131989 |  JULIETTE |    9.14   |    5.12   |
| EP141989 |    KIKO   |    7.46   |    4.75   |
| EP151989 |   LORENA  |   15.88   |    6.88   |
| EP161989 |   MANUEL  |   12.17   |   10.26   |
| EP171989 |   NARDA   |   15.56   |   11.44   |
| EP181989 |   OCTAVE  |   12.78   |    8.8    |
| EP191989 | PRISCILLA |   11.94   |    8.09   |
| EP201989 |  UNNAMED  |    5.84   |    3.29   |
| EP211989 |  RAYMOND  |   28.54   |    8.59   |
| EP221989 |  UNNAMED  |   18.25   |    7.16   |
| EP231989 |  UNNAMED  |     0     |    0.0    |
| EP241989 |  UNNAMED  |    15.7   |    4.95   |
| EP011990 |    ALMA   |   15.72   |   11.61   |
| EP021990 |   BORIS   |   20.49   |   10.41   |
| EP031990 |  CRISTINA |   11.01   |    5.4    |
| EP041990 |  DOUGLAS  |    6.86   |    6.17   |
| EP051990 |   ELIDA   |   15.29   |   11.19   |
| EP061990 |  UNNAMED  |   20.48   |    9.53   |
| EP071990 |   FAUSTO  |   12.85   |    9.56   |
| EP081990 | GENEVIEVE |   14.55   |    9.71   |
| EP091990 |   HERNAN  |   10.28   |    7.72   |
| EP101990 |   ISELLE  |   17.03   |    7.44   |
| CP011990 |    AKA    |   33.88   |   13.88   |
| EP111990 |  UNNAMED  |    7.69   |    4.19   |
| EP121990 |  UNNAMED  |   14.09   |   11.65   |
| EP131990 |   JULIO   |   18.13   |   12.47   |
| EP141990 |   KENNA   |    12.9   |    8.46   |
| EP151990 |   LOWELL  |   14.43   |   11.26   |
| EP161990 |   MARIE   |   11.92   |    7.27   |
| EP171990 |  NORBERT  |   15.87   |    6.79   |
| EP181990 |  UNNAMED  |    16.6   |   12.67   |
| EP191990 |   ODILE   |   13.51   |    8.7    |
| EP201990 |    POLO   |   11.55   |    8.92   |
| EP211990 |   RACHEL  |   53.76   |   11.94   |
| EP221990 |   SIMON   |   12.76   |    9.9    |
| EP231990 |   TRUDY   |   18.83   |    5.27   |
| EP241990 |   VANCE   |    9.99   |    5.74   |
| EP011991 |   ANDRES  |    4.41   |    2.57   |
| EP021991 |   BLANCA  |   14.69   |    9.58   |
| EP031991 |   CARLOS  |    15.2   |    9.16   |
| EP041991 |  DELORES  |   12.38   |    6.12   |
| EP051991 |  UNNAMED  |    9.08   |    8.01   |
| EP061991 |  ENRIQUE  |   18.75   |   11.89   |
| EP071991 |    FEFA   |   16.19   |   12.14   |
| EP081991 | GUILLERMO |   17.97   |   13.01   |
| EP091991 |   HILDA   |   22.81   |   11.77   |
